event_id,user_id,event_name,event_timestamp,device_type,country,plan_type
45252,3888,login,2024-02-19 08:38:00,android,AU,pro
45253,3888,feature_use,2024-02-19 10:03:00,android,AU,pro
45254,3888,feature_use,2024-02-23 10:29:00,android,AU,pro
45255,3888,cancel,2024-02-23 12:15:00,android,AU,pro
45256,3889,landing_page,2024-05-10 05:52:00,android,IN,
45257,3889,signup,2024-05-10 06:51:00,android,IN,free
45258,3889,verify_email,2024-05-10 07:22:00,android,IN,free
45259,3889,login,2024-05-10 07:48:00,android,IN,free
45260,3889,start_trial,2024-05-10 08:19:00,android,IN,basic
45261,3889,subscribe,2024-05-10 09:05:00,android,IN,pro
45262,3889,feature_use,2024-05-10 09:41:00,android,IN,pro
45263,3889,login,2024-05-10 11:36:00,android,IN,pro
45264,3889,feature_use,2024-05-15 12:00:00,android,IN,pro
45265,3889,feature_use,2024-05-17 12:35:00,android,IN,pro
45266,3889,login,2024-05-18 14:26:00,android,IN,pro
45267,3889,feature_use,2024-05-18 15:53:00,android,IN,pro
45268,3889,feature_use,2024-05-22 16:19:00,android,IN,pro
45269,3889,feature_use,2024-05-26 18:16:00,android,IN,pro
45270,3889,feature_use,2024-05-27 19:39:00,android,IN,pro
45271,3889,feature_use,2024-05-27 20:41:00,android,IN,pro
45272,3889,login,2024-05-31 22:33:00,android,IN,pro
45273,3889,feature_use,2024-05-31 23:24:00,android,IN,pro
45274,3889,login,2024-06-06 01:19:00,android,IN,pro
45275,3889,login,2024-06-07 02:20:00,android,IN,pro
45276,3889,login,2024-06-11 03:21:00,android,IN,pro
45277,3889,cancel,2024-06-16 05:08:00,android,IN,pro
45278,3890,landing_page,2024-02-24 14:49:00,android,US,
45279,3890,signup,2024-02-24 15:13:00,android,US,free
45280,3890,verify_email,2024-02-24 15:32:00,android,US,free
45281,3890,login,2024-02-24 16:11:00,android,US,free
45282,3890,start_trial,2024-02-24 16:48:00,android,US,basic
45283,3890,subscribe,2024-02-24 17:05:00,android,US,pro
45284,3890,login,2024-02-24 17:21:00,android,US,pro
45285,3890,feature_use,2024-02-27 19:00:00,android,US,pro
45286,3890,feature_use,2024-02-29 20:15:00,android,US,pro
45287,3890,login,2024-03-02 21:08:00,android,US,pro
45288,3890,login,2024-03-03 21:40:00,android,US,pro
45289,3890,login,2024-03-08 22:58:00,android,US,pro
45290,3890,feature_use,2024-03-12 00:46:00,android,US,pro
45291,3890,feature_use,2024-03-13 02:27:00,android,US,pro
45292,3891,landing_page,2024-03-12 20:20:00,android,US,
45293,3892,landing_page,2024-04-27 20:47:00,android,US,
45294,3892,signup,2024-04-27 21:03:00,android,US,free
45295,3892,verify_email,2024-04-27 21:17:00,android,US,free
45296,3892,login,2024-04-27 22:08:00,android,US,free
45297,3892,start_trial,2024-04-27 23:05:00,android,US,basic
45298,3892,subscribe,2024-04-27 23:54:00,android,US,pro
45299,3892,feature_use,2024-04-28 00:23:00,android,US,pro
45300,3892,feature_use,2024-05-01 01:26:00,android,US,pro
45301,3892,feature_use,2024-05-06 01:40:00,android,US,pro
45302,3892,feature_use,2024-05-10 02:02:00,android,US,pro
45303,3892,feature_use,2024-05-15 02:30:00,android,US,pro
45304,3892,login,2024-05-20 04:27:00,android,US,pro
45305,3892,login,2024-05-20 05:36:00,android,US,pro
45306,3892,login,2024-05-25 06:33:00,android,US,pro
45307,3892,login,2024-05-29 06:51:00,android,US,pro
45308,3892,login,2024-05-30 07:48:00,android,US,pro
45309,3892,feature_use,2024-05-31 08:45:00,android,US,pro
45310,3892,feature_use,2024-06-01 10:20:00,android,US,pro
45311,3892,cancel,2024-06-04 10:32:00,android,US,pro
45312,3893,landing_page,2024-05-03 12:01:00,android,UK,
45313,3893,signup,2024-05-03 12:46:00,android,UK,free
45314,3893,verify_email,2024-05-03 13:17:00,android,UK,free
45315,3893,login,2024-05-03 14:06:00,android,UK,free
45316,3893,start_trial,2024-05-03 15:04:00,android,UK,basic
45317,3893,subscribe,2024-05-03 15:48:00,android,UK,pro
45318,3893,feature_use,2024-05-03 16:27:00,android,UK,pro
45319,3893,login,2024-05-04 18:19:00,android,UK,pro
45320,3893,feature_use,2024-05-09 18:34:00,android,UK,pro
45321,3893,feature_use,2024-05-14 18:56:00,android,UK,pro
45322,3893,login,2024-05-15 19:54:00,android,UK,pro
45323,3893,login,2024-05-17 20:41:00,android,UK,pro
45324,3893,login,2024-05-20 22:28:00,android,UK,pro
45325,3893,login,2024-05-21 22:51:00,android,UK,pro
45326,3893,feature_use,2024-05-23 23:45:00,android,UK,pro
45327,3893,login,2024-05-27 01:44:00,android,UK,pro
45328,3893,login,2024-05-30 02:46:00,android,UK,pro
45329,3893,feature_use,2024-05-30 03:24:00,android,UK,pro
45330,3893,login,2024-05-31 04:25:00,android,UK,pro
45331,3893,feature_use,2024-05-31 06:16:00,android,UK,pro
45332,3894,landing_page,2024-03-20 17:37:00,ios,CA,
45333,3894,signup,2024-03-20 18:19:00,ios,CA,free
45334,3894,verify_email,2024-03-20 18:36:00,ios,CA,free
45335,3894,login,2024-03-20 18:47:00,ios,CA,free
45336,3894,start_trial,2024-03-20 19:04:00,ios,CA,basic
45337,3894,subscribe,2024-03-20 19:57:00,ios,CA,pro
45338,3894,feature_use,2024-03-20 20:52:00,ios,CA,pro
45339,3894,feature_use,2024-03-24 21:46:00,ios,CA,pro
45340,3894,feature_use,2024-03-29 23:16:00,ios,CA,pro
45341,3894,login,2024-04-03 00:39:00,ios,CA,pro
45342,3894,feature_use,2024-04-05 01:40:00,ios,CA,pro
45343,3894,feature_use,2024-04-08 02:47:00,ios,CA,pro
45344,3894,login,2024-04-12 03:48:00,ios,CA,pro
45345,3894,feature_use,2024-04-15 04:40:00,ios,CA,pro
45346,3894,feature_use,2024-04-19 05:14:00,ios,CA,pro
45347,3894,feature_use,2024-04-23 05:49:00,ios,CA,pro
45348,3894,login,2024-04-25 07:27:00,ios,CA,pro
45349,3894,login,2024-04-27 09:11:00,ios,CA,pro
45350,3894,feature_use,2024-04-27 09:47:00,ios,CA,pro
45351,3894,feature_use,2024-04-30 10:49:00,ios,CA,pro
45352,3894,login,2024-05-05 11:26:00,ios,CA,pro
45353,3894,login,2024-05-06 11:59:00,ios,CA,pro
45354,3894,cancel,2024-05-11 13:08:00,ios,CA,pro
45355,3895,landing_page,2024-03-14 10:40:00,web,CA,
45356,3895,signup,2024-03-14 11:15:00,web,CA,free
45357,3895,verify_email,2024-03-14 11:46:00,web,CA,free
45358,3895,login,2024-03-14 12:05:00,web,CA,free
45359,3895,start_trial,2024-03-14 13:03:00,web,CA,basic
45360,3895,feature_use,2024-03-14 13:31:00,web,CA,basic
45361,3895,login,2024-03-19 15:23:00,web,CA,basic
45362,3895,login,2024-03-23 17:11:00,web,CA,basic
45363,3895,feature_use,2024-03-27 17:23:00,web,CA,basic
45364,3895,feature_use,2024-03-30 18:25:00,web,CA,basic
45365,3895,login,2024-03-31 19:47:00,web,CA,basic
45366,3895,login,2024-04-01 20:41:00,web,CA,basic
45367,3895,feature_use,2024-04-01 21:10:00,web,CA,basic
45368,3895,login,2024-04-04 21:38:00,web,CA,basic
45369,3895,login,2024-04-06 23:27:00,web,CA,basic
45370,3895,feature_use,2024-04-12 00:22:00,web,CA,basic
45371,3895,login,2024-04-12 01:01:00,web,CA,basic
45372,3895,login,2024-04-17 01:47:00,web,CA,basic
45373,3895,login,2024-04-20 03:38:00,web,CA,basic
45374,3895,feature_use,2024-04-22 04:03:00,web,CA,basic
45375,3895,login,2024-04-23 04:51:00,web,CA,basic
45376,3895,login,2024-04-28 06:22:00,web,CA,basic
45377,3895,feature_use,2024-05-03 07:27:00,web,CA,basic
45378,3896,landing_page,2024-07-24 01:50:00,ios,AU,
45379,3896,signup,2024-07-24 02:30:00,ios,AU,free
45380,3896,verify_email,2024-07-24 03:06:00,ios,AU,free
45381,3896,login,2024-07-24 03:54:00,ios,AU,free
45382,3896,start_trial,2024-07-24 04:10:00,ios,AU,basic
45383,3896,subscribe,2024-07-24 04:47:00,ios,AU,pro
45384,3896,login,2024-07-24 05:09:00,ios,AU,pro
45385,3896,feature_use,2024-07-29 06:17:00,ios,AU,pro
45386,3896,login,2024-08-02 06:33:00,ios,AU,pro
45387,3896,feature_use,2024-08-07 07:50:00,ios,AU,pro
45388,3896,login,2024-08-12 09:14:00,ios,AU,pro
45389,3896,feature_use,2024-08-15 09:32:00,ios,AU,pro
45390,3896,feature_use,2024-08-18 10:50:00,ios,AU,pro
45391,3896,login,2024-08-19 12:07:00,ios,AU,pro
45392,3896,login,2024-08-19 13:15:00,ios,AU,pro
45393,3896,feature_use,2024-08-24 14:52:00,ios,AU,pro
45394,3896,login,2024-08-25 16:08:00,ios,AU,pro
45395,3896,feature_use,2024-08-28 16:31:00,ios,AU,pro
45396,3896,login,2024-08-29 16:56:00,ios,AU,pro
45397,3896,login,2024-09-03 17:15:00,ios,AU,pro
45398,3896,login,2024-09-06 19:06:00,ios,AU,pro
45399,3896,login,2024-09-06 19:16:00,ios,AU,pro
45400,3896,feature_use,2024-09-10 20:44:00,ios,AU,pro
45401,3897,landing_page,2024-05-11 22:58:00,ios,US,
45402,3897,signup,2024-05-11 23:52:00,ios,US,free
45403,3897,verify_email,2024-05-12 00:41:00,ios,US,free
45404,3897,login,2024-05-12 01:30:00,ios,US,free
45405,3897,start_trial,2024-05-12 02:11:00,ios,US,basic
45406,3897,feature_use,2024-05-12 02:59:00,ios,US,basic
45407,3897,feature_use,2024-05-12 04:34:00,ios,US,basic
45408,3897,feature_use,2024-05-13 06:32:00,ios,US,basic
45409,3897,login,2024-05-18 08:07:00,ios,US,basic
45410,3897,feature_use,2024-05-23 09:04:00,ios,US,basic
45411,3897,login,2024-05-28 09:45:00,ios,US,basic
45412,3897,feature_use,2024-05-31 09:56:00,ios,US,basic
45413,3898,landing_page,2024-04-17 23:26:00,android,AU,
45414,3898,signup,2024-04-18 00:17:00,android,AU,free
45415,3899,landing_page,2024-01-25 18:37:00,web,UK,
45416,3899,signup,2024-01-25 18:46:00,web,UK,free
45417,3899,verify_email,2024-01-25 19:30:00,web,UK,free
45418,3899,login,2024-01-25 20:27:00,web,UK,free
45419,3899,start_trial,2024-01-25 20:49:00,web,UK,basic
45420,3899,feature_use,2024-01-25 21:14:00,web,UK,basic
45421,3899,feature_use,2024-01-30 21:46:00,web,UK,basic
45422,3899,feature_use,2024-01-31 23:24:00,web,UK,basic
45423,3899,login,2024-02-04 00:41:00,web,UK,basic
45424,3899,login,2024-02-04 02:32:00,web,UK,basic
45425,3899,feature_use,2024-02-04 03:17:00,web,UK,basic
45426,3899,login,2024-02-08 03:30:00,web,UK,basic
45427,3899,feature_use,2024-02-13 04:38:00,web,UK,basic
45428,3900,landing_page,2024-09-17 23:52:00,android,AU,
45429,3900,signup,2024-09-18 00:14:00,android,AU,free
45430,3900,verify_email,2024-09-18 00:30:00,android,AU,free
45431,3900,login,2024-09-18 00:44:00,android,AU,free
45432,3900,start_trial,2024-09-18 01:05:00,android,AU,basic
45433,3900,subscribe,2024-09-18 01:25:00,android,AU,pro
45434,3900,login,2024-09-18 01:57:00,android,AU,pro
45435,3900,login,2024-09-20 02:13:00,android,AU,pro
45436,3900,feature_use,2024-09-20 02:47:00,android,AU,pro
45437,3900,login,2024-09-23 03:52:00,android,AU,pro
45438,3900,feature_use,2024-09-28 04:04:00,android,AU,pro
45439,3900,feature_use,2024-10-01 05:42:00,android,AU,pro
45440,3900,login,2024-10-02 06:27:00,android,AU,pro
45441,3900,feature_use,2024-10-06 07:32:00,android,AU,pro
45442,3900,login,2024-10-10 09:29:00,android,AU,pro
45443,3900,login,2024-10-12 10:32:00,android,AU,pro
45444,3900,feature_use,2024-10-16 12:27:00,android,AU,pro
45445,3900,feature_use,2024-10-21 12:47:00,android,AU,pro
45446,3900,login,2024-10-25 14:26:00,android,AU,pro
45447,3900,login,2024-10-29 16:04:00,android,AU,pro
45448,3900,feature_use,2024-10-29 16:28:00,android,AU,pro
45449,3900,login,2024-11-03 17:14:00,android,AU,pro
45450,3900,cancel,2024-11-06 18:22:00,android,AU,pro
45451,3901,landing_page,2024-07-29 14:42:00,android,UK,
45452,3901,signup,2024-07-29 15:07:00,android,UK,free
45453,3902,landing_page,2024-01-31 12:52:00,android,US,
45454,3902,signup,2024-01-31 13:37:00,android,US,free
45455,3902,verify_email,2024-01-31 14:17:00,android,US,free
45456,3902,login,2024-01-31 15:05:00,android,US,free
45457,3902,start_trial,2024-01-31 15:13:00,android,US,basic
45458,3902,feature_use,2024-01-31 15:33:00,android,US,basic
45459,3902,login,2024-02-01 16:35:00,android,US,basic
45460,3902,feature_use,2024-02-05 17:22:00,android,US,basic
45461,3902,login,2024-02-08 19:07:00,android,US,basic
45462,3903,landing_page,2024-01-04 05:51:00,web,IN,
45463,3903,signup,2024-01-04 06:37:00,web,IN,free
45464,3903,verify_email,2024-01-04 06:43:00,web,IN,free
45465,3903,login,2024-01-04 07:04:00,web,IN,free
45466,3903,start_trial,2024-01-04 08:00:00,web,IN,basic
45467,3903,subscribe,2024-01-04 08:43:00,web,IN,pro
45468,3903,feature_use,2024-01-04 08:54:00,web,IN,pro
45469,3903,login,2024-01-07 10:04:00,web,IN,pro
45470,3903,login,2024-01-09 10:35:00,web,IN,pro
45471,3903,login,2024-01-14 12:14:00,web,IN,pro
45472,3903,feature_use,2024-01-15 14:00:00,web,IN,pro
45473,3903,login,2024-01-19 14:22:00,web,IN,pro
45474,3903,feature_use,2024-01-22 14:48:00,web,IN,pro
45475,3903,login,2024-01-24 15:56:00,web,IN,pro
45476,3903,feature_use,2024-01-27 17:35:00,web,IN,pro
45477,3903,login,2024-01-30 18:17:00,web,IN,pro
45478,3904,landing_page,2024-08-20 15:43:00,ios,US,
45479,3904,signup,2024-08-20 15:52:00,ios,US,free
45480,3904,verify_email,2024-08-20 16:27:00,ios,US,free
45481,3904,login,2024-08-20 16:56:00,ios,US,free
45482,3904,start_trial,2024-08-20 17:09:00,ios,US,basic
45483,3904,login,2024-08-20 17:30:00,ios,US,basic
45484,3904,login,2024-08-20 18:00:00,ios,US,basic
45485,3904,login,2024-08-20 18:29:00,ios,US,basic
45486,3904,login,2024-08-24 18:53:00,ios,US,basic
45487,3904,login,2024-08-25 20:09:00,ios,US,basic
45488,3904,feature_use,2024-08-27 21:11:00,ios,US,basic
45489,3904,feature_use,2024-08-31 23:06:00,ios,US,basic
45490,3904,feature_use,2024-08-31 23:17:00,ios,US,basic
45491,3904,feature_use,2024-09-03 00:28:00,ios,US,basic
45492,3905,landing_page,2024-05-29 18:29:00,web,IN,
45493,3905,signup,2024-05-29 18:49:00,web,IN,free
45494,3905,verify_email,2024-05-29 19:26:00,web,IN,free
45495,3905,login,2024-05-29 19:42:00,web,IN,free
45496,3905,start_trial,2024-05-29 20:11:00,web,IN,basic
45497,3905,subscribe,2024-05-29 20:57:00,web,IN,pro
45498,3905,feature_use,2024-05-29 21:31:00,web,IN,pro
45499,3905,login,2024-05-29 21:59:00,web,IN,pro
45500,3905,login,2024-05-31 23:05:00,web,IN,pro
45501,3905,login,2024-06-03 23:15:00,web,IN,pro
45502,3905,login,2024-06-05 00:01:00,web,IN,pro
45503,3905,feature_use,2024-06-07 00:34:00,web,IN,pro
45504,3905,login,2024-06-10 02:09:00,web,IN,pro
45505,3905,login,2024-06-10 03:11:00,web,IN,pro
45506,3905,feature_use,2024-06-11 03:55:00,web,IN,pro
45507,3905,login,2024-06-12 04:50:00,web,IN,pro
45508,3905,login,2024-06-14 06:40:00,web,IN,pro
45509,3905,login,2024-06-17 08:11:00,web,IN,pro
45510,3905,login,2024-06-18 08:49:00,web,IN,pro
45511,3905,feature_use,2024-06-20 10:17:00,web,IN,pro
45512,3905,feature_use,2024-06-20 11:08:00,web,IN,pro
45513,3905,cancel,2024-06-23 13:08:00,web,IN,pro
45514,3906,landing_page,2024-07-17 11:25:00,web,IN,
45515,3906,signup,2024-07-17 11:35:00,web,IN,free
45516,3907,landing_page,2024-03-18 03:07:00,web,CA,
45517,3907,signup,2024-03-18 03:57:00,web,CA,free
45518,3907,verify_email,2024-03-18 04:57:00,web,CA,free
45519,3907,login,2024-03-18 05:27:00,web,CA,free
45520,3907,start_trial,2024-03-18 05:55:00,web,CA,basic
45521,3907,login,2024-03-18 06:22:00,web,CA,basic
45522,3907,login,2024-03-21 08:10:00,web,CA,basic
45523,3907,feature_use,2024-03-22 08:20:00,web,CA,basic
45524,3907,login,2024-03-24 09:27:00,web,CA,basic
45525,3907,feature_use,2024-03-24 11:24:00,web,CA,basic
45526,3907,login,2024-03-25 13:02:00,web,CA,basic
45527,3907,login,2024-03-27 14:48:00,web,CA,basic
45528,3907,login,2024-03-31 15:37:00,web,CA,basic
45529,3907,login,2024-04-03 16:27:00,web,CA,basic
45530,3907,login,2024-04-04 16:42:00,web,CA,basic
45531,3907,login,2024-04-06 17:17:00,web,CA,basic
45532,3907,feature_use,2024-04-10 18:50:00,web,CA,basic
45533,3908,landing_page,2024-05-12 06:12:00,web,US,
45534,3909,landing_page,2024-01-14 02:14:00,web,UK,
45535,3909,signup,2024-01-14 03:03:00,web,UK,free
45536,3909,verify_email,2024-01-14 03:40:00,web,UK,free
45537,3909,login,2024-01-14 04:38:00,web,UK,free
45538,3909,start_trial,2024-01-14 05:21:00,web,UK,basic
45539,3909,subscribe,2024-01-14 06:08:00,web,UK,pro
45540,3909,feature_use,2024-01-14 06:31:00,web,UK,pro
45541,3909,feature_use,2024-01-16 06:47:00,web,UK,pro
45542,3909,login,2024-01-16 07:00:00,web,UK,pro
45543,3909,feature_use,2024-01-16 08:28:00,web,UK,pro
45544,3909,login,2024-01-18 09:07:00,web,UK,pro
45545,3909,feature_use,2024-01-18 10:03:00,web,UK,pro
45546,3909,feature_use,2024-01-22 11:13:00,web,UK,pro
45547,3909,login,2024-01-22 13:08:00,web,UK,pro
45548,3909,login,2024-01-22 13:42:00,web,UK,pro
45549,3909,feature_use,2024-01-24 14:15:00,web,UK,pro
45550,3909,login,2024-01-26 16:02:00,web,UK,pro
45551,3909,login,2024-01-28 16:26:00,web,UK,pro
45552,3909,login,2024-02-01 18:06:00,web,UK,pro
45553,3909,login,2024-02-06 19:15:00,web,UK,pro
45554,3909,feature_use,2024-02-08 19:39:00,web,UK,pro
45555,3909,login,2024-02-10 21:02:00,web,UK,pro
45556,3909,login,2024-02-12 21:27:00,web,UK,pro
45557,3909,login,2024-02-16 22:35:00,web,UK,pro
45558,3909,login,2024-02-17 23:16:00,web,UK,pro
45559,3909,login,2024-02-22 23:52:00,web,UK,pro
45560,3909,cancel,2024-02-28 01:52:00,web,UK,pro
45561,3910,landing_page,2024-06-12 16:20:00,android,IN,
45562,3910,signup,2024-06-12 17:08:00,android,IN,free
45563,3911,landing_page,2024-06-24 05:08:00,web,IN,
45564,3911,signup,2024-06-24 05:24:00,web,IN,free
45565,3911,verify_email,2024-06-24 06:02:00,web,IN,free
45566,3911,login,2024-06-24 06:36:00,web,IN,free
45567,3911,start_trial,2024-06-24 06:51:00,web,IN,basic
45568,3911,subscribe,2024-06-24 07:20:00,web,IN,pro
45569,3911,feature_use,2024-06-24 08:15:00,web,IN,pro
45570,3911,login,2024-06-29 08:30:00,web,IN,pro
45571,3911,feature_use,2024-07-01 10:16:00,web,IN,pro
45572,3911,feature_use,2024-07-04 11:00:00,web,IN,pro
45573,3911,feature_use,2024-07-04 12:59:00,web,IN,pro
45574,3911,login,2024-07-05 13:38:00,web,IN,pro
45575,3911,feature_use,2024-07-09 15:25:00,web,IN,pro
45576,3911,feature_use,2024-07-09 16:05:00,web,IN,pro
45577,3911,login,2024-07-09 17:20:00,web,IN,pro
45578,3911,login,2024-07-10 18:52:00,web,IN,pro
45579,3911,login,2024-07-12 20:11:00,web,IN,pro
45580,3911,feature_use,2024-07-16 22:11:00,web,IN,pro
45581,3911,login,2024-07-18 22:33:00,web,IN,pro
45582,3911,login,2024-07-19 00:04:00,web,IN,pro
45583,3911,login,2024-07-24 01:16:00,web,IN,pro
45584,3911,login,2024-07-27 01:48:00,web,IN,pro
45585,3911,feature_use,2024-07-27 03:00:00,web,IN,pro
45586,3911,feature_use,2024-07-28 03:17:00,web,IN,pro
45587,3911,feature_use,2024-08-01 04:36:00,web,IN,pro
45588,3911,login,2024-08-05 04:56:00,web,IN,pro
45589,3912,landing_page,2024-07-09 16:08:00,ios,UK,
45590,3912,signup,2024-07-09 16:30:00,ios,UK,free
45591,3912,verify_email,2024-07-09 16:51:00,ios,UK,free
45592,3912,login,2024-07-09 17:05:00,ios,UK,free
45593,3912,start_trial,2024-07-09 17:47:00,ios,UK,basic
45594,3912,login,2024-07-09 18:47:00,ios,UK,basic
45595,3912,login,2024-07-12 20:29:00,ios,UK,basic
45596,3912,login,2024-07-14 21:04:00,ios,UK,basic
45597,3912,feature_use,2024-07-17 22:04:00,ios,UK,basic
45598,3912,feature_use,2024-07-19 23:10:00,ios,UK,basic
45599,3912,feature_use,2024-07-25 00:19:00,ios,UK,basic
45600,3912,login,2024-07-30 02:19:00,ios,UK,basic
45601,3912,login,2024-08-03 03:25:00,ios,UK,basic
45602,3912,login,2024-08-05 05:13:00,ios,UK,basic
45603,3912,login,2024-08-05 06:27:00,ios,UK,basic
45604,3912,login,2024-08-07 07:15:00,ios,UK,basic
45605,3912,feature_use,2024-08-08 08:28:00,ios,UK,basic
45606,3912,feature_use,2024-08-10 10:23:00,ios,UK,basic
45607,3912,login,2024-08-13 12:11:00,ios,UK,basic
45608,3912,login,2024-08-13 14:04:00,ios,UK,basic
45609,3912,feature_use,2024-08-18 15:09:00,ios,UK,basic
45610,3912,feature_use,2024-08-22 16:05:00,ios,UK,basic
45611,3912,feature_use,2024-08-25 16:33:00,ios,UK,basic
45612,3913,landing_page,2024-07-26 13:40:00,ios,UK,
45613,3913,signup,2024-07-26 14:36:00,ios,UK,free
45614,3914,landing_page,2024-09-07 22:24:00,android,UK,
45615,3914,signup,2024-09-07 22:58:00,android,UK,free
45616,3914,verify_email,2024-09-07 23:56:00,android,UK,free
45617,3914,login,2024-09-08 00:31:00,android,UK,free
45618,3914,start_trial,2024-09-08 00:39:00,android,UK,basic
45619,3914,feature_use,2024-09-08 01:12:00,android,UK,basic
45620,3914,feature_use,2024-09-13 02:27:00,android,UK,basic
45621,3914,login,2024-09-15 03:23:00,android,UK,basic
45622,3914,login,2024-09-17 04:17:00,android,UK,basic
45623,3914,feature_use,2024-09-22 05:10:00,android,UK,basic
45624,3914,login,2024-09-24 06:30:00,android,UK,basic
45625,3914,feature_use,2024-09-29 07:14:00,android,UK,basic
45626,3914,login,2024-10-01 08:57:00,android,UK,basic
45627,3914,login,2024-10-02 10:37:00,android,UK,basic
45628,3914,login,2024-10-06 11:12:00,android,UK,basic
45629,3914,feature_use,2024-10-06 12:44:00,android,UK,basic
45630,3914,login,2024-10-09 14:01:00,android,UK,basic
45631,3914,login,2024-10-13 14:38:00,android,UK,basic
45632,3914,login,2024-10-17 15:37:00,android,UK,basic
45633,3914,feature_use,2024-10-19 16:29:00,android,UK,basic
45634,3914,feature_use,2024-10-23 18:17:00,android,UK,basic
45635,3914,login,2024-10-27 18:35:00,android,UK,basic
45636,3914,login,2024-10-29 18:45:00,android,UK,basic
45637,3914,login,2024-10-31 20:21:00,android,UK,basic
45638,3914,feature_use,2024-11-05 21:56:00,android,UK,basic
45639,3915,landing_page,2024-09-03 05:41:00,ios,AU,
45640,3915,signup,2024-09-03 06:18:00,ios,AU,free
45641,3915,verify_email,2024-09-03 06:23:00,ios,AU,free
45642,3915,login,2024-09-03 06:56:00,ios,AU,free
45643,3915,start_trial,2024-09-03 07:16:00,ios,AU,basic
45644,3915,subscribe,2024-09-03 07:35:00,ios,AU,pro
45645,3915,login,2024-09-03 08:30:00,ios,AU,pro
45646,3915,login,2024-09-05 09:22:00,ios,AU,pro
45647,3915,feature_use,2024-09-05 10:48:00,ios,AU,pro
45648,3915,login,2024-09-06 11:35:00,ios,AU,pro
45649,3916,landing_page,2024-03-15 23:35:00,web,US,
45650,3916,signup,2024-03-15 23:43:00,web,US,free
45651,3916,verify_email,2024-03-16 00:34:00,web,US,free
45652,3916,login,2024-03-16 00:46:00,web,US,free
45653,3916,start_trial,2024-03-16 01:36:00,web,US,basic
45654,3916,subscribe,2024-03-16 02:30:00,web,US,pro
45655,3916,feature_use,2024-03-16 02:43:00,web,US,pro
45656,3916,login,2024-03-18 04:11:00,web,US,pro
45657,3916,login,2024-03-23 06:06:00,web,US,pro
45658,3916,cancel,2024-03-28 06:17:00,web,US,pro
45659,3917,landing_page,2024-10-23 06:25:00,android,AU,
45660,3917,signup,2024-10-23 07:25:00,android,AU,free
45661,3917,verify_email,2024-10-23 07:57:00,android,AU,free
45662,3917,login,2024-10-23 08:53:00,android,AU,free
45663,3917,start_trial,2024-10-23 09:12:00,android,AU,basic
45664,3917,login,2024-10-23 09:26:00,android,AU,basic
45665,3917,feature_use,2024-10-27 09:52:00,android,AU,basic
45666,3917,feature_use,2024-10-30 10:24:00,android,AU,basic
45667,3917,feature_use,2024-11-02 10:50:00,android,AU,basic
45668,3917,feature_use,2024-11-02 11:02:00,android,AU,basic
45669,3917,feature_use,2024-11-03 12:05:00,android,AU,basic
45670,3918,landing_page,2024-06-24 07:49:00,android,US,
45671,3919,landing_page,2024-06-10 04:05:00,android,AU,
45672,3919,signup,2024-06-10 05:04:00,android,AU,free
45673,3919,verify_email,2024-06-10 05:20:00,android,AU,free
45674,3919,login,2024-06-10 05:45:00,android,AU,free
45675,3919,start_trial,2024-06-10 06:26:00,android,AU,basic
45676,3919,login,2024-06-10 06:55:00,android,AU,basic
45677,3919,login,2024-06-12 08:48:00,android,AU,basic
45678,3919,login,2024-06-17 10:02:00,android,AU,basic
45679,3919,login,2024-06-18 11:38:00,android,AU,basic
45680,3919,feature_use,2024-06-18 12:19:00,android,AU,basic
45681,3919,login,2024-06-18 13:44:00,android,AU,basic
45682,3919,login,2024-06-22 14:03:00,android,AU,basic
45683,3919,login,2024-06-27 15:48:00,android,AU,basic
45684,3920,landing_page,2024-03-06 17:32:00,ios,CA,
45685,3920,signup,2024-03-06 17:50:00,ios,CA,free
45686,3921,landing_page,2024-10-05 06:52:00,web,AU,
45687,3921,signup,2024-10-05 07:02:00,web,AU,free
45688,3921,verify_email,2024-10-05 07:21:00,web,AU,free
45689,3921,login,2024-10-05 07:27:00,web,AU,free
45690,3921,start_trial,2024-10-05 08:09:00,web,AU,basic
45691,3921,login,2024-10-05 09:04:00,web,AU,basic
45692,3921,login,2024-10-09 10:37:00,web,AU,basic
45693,3921,login,2024-10-13 11:50:00,web,AU,basic
45694,3921,login,2024-10-14 13:29:00,web,AU,basic
45695,3921,feature_use,2024-10-15 13:49:00,web,AU,basic
45696,3921,feature_use,2024-10-15 14:46:00,web,AU,basic
45697,3921,login,2024-10-16 16:39:00,web,AU,basic
45698,3921,login,2024-10-17 17:14:00,web,AU,basic
45699,3921,feature_use,2024-10-17 17:30:00,web,AU,basic
45700,3921,feature_use,2024-10-18 18:32:00,web,AU,basic
45701,3921,login,2024-10-20 20:21:00,web,AU,basic
45702,3921,feature_use,2024-10-21 21:24:00,web,AU,basic
45703,3921,login,2024-10-22 23:07:00,web,AU,basic
45704,3921,login,2024-10-23 01:05:00,web,AU,basic
45705,3921,feature_use,2024-10-26 02:15:00,web,AU,basic
45706,3922,landing_page,2024-05-23 08:14:00,ios,CA,
45707,3922,signup,2024-05-23 08:46:00,ios,CA,free
45708,3922,verify_email,2024-05-23 09:00:00,ios,CA,free
45709,3922,login,2024-05-23 09:08:00,ios,CA,free
45710,3922,start_trial,2024-05-23 09:40:00,ios,CA,basic
45711,3922,login,2024-05-23 10:23:00,ios,CA,basic
